FID	IID	U1	U2	U3	U4	U5	U6	U7	U8	U9	U10
NA20505	NA20505	0.02029761	-0.04143577	-0.002325852	-0.010833	-0.0218663	-0.005238303	-0.0001016489	-0.008484801	0.006057453	-0.005297662
NA20504	NA20504	0.02095648	-0.04022001	-0.001136892	-0.008887584	-0.01894828	-0.00666224	-0.001054183	-0.007076133	0.008228086	0.003845032
NA20506	NA20506	0.02124481	-0.04020241	-0.001890772	-0.007975538	-0.01782418	-0.002816094	0.001895469	-0.003551357	0.009459765	0.001470805
NA20502	NA20502	0.02136726	-0.04036489	-0.00719778	-0.00949461	-0.01806206	-0.00246441	-0.008924883	-0.0001215239	0.01633335	-0.001107913
NA20528	NA20528	0.02039537	-0.03923772	-0.002457943	-0.00939261	-0.02062721	-0.003792635	-0.004154759	-0.009068305	0.005476892	0.0003130491
NA20531	NA20531	0.02121207	-0.03886935	-0.004997817	-0.01244096	-0.02049693	-0.001022273	-0.009034597	-0.0151557	0.001771558	0.002559894
NA20534	NA20534	0.02065245	-0.04079691	-0.004266373	-0.008374002	-0.02077435	-0.005742031	-0.0005482413	-0.01162364	0.00046785	0.005948484
NA20535	NA20535	0.02076241	-0.04122164	0.003575414	-0.01359689	-0.02234692	0.0008258903	-0.01167712	-0.008266355	0.002696626	-0.0005663814
NA20586	NA20586	0.02037258	-0.04061452	-0.001810531	-0.01379168	-0.02078864	0.0003080352	-0.01200094	-0.009685722	0.007535942	0.001395092
NA20756	NA20756	0.0208577	-0.03995169	-0.00127662	-0.01127899	-0.01940557	0.00505917	-0.001260513	-0.0003086748	-0.005229412	-0.001101161
NA20760	NA20760	0.02220713	-0.04069086	-0.001146212	-0.01067023	-0.02085646	0.005541649	-0.003177167	-0.00738685	0.001567857	-0.004274507
NA20765	NA20765	0.02085161	-0.0408081	-0.001182032	-0.009492364	-0.01899721	0.003435923	-4.615914e-05	-0.004381411	0.001700345	-8.563849e-05
NA20766	NA20766	0.02220853	-0.04176847	-0.001231287	-0.007134072	-0.02403089	-0.003380586	-0.01113281	-0.003436322	0.008840797	-0.001037558
NA20769	NA20769	0.02076174	-0.04024158	-0.00216352	-0.009067084	-0.02014778	-0.008762179	-0.0009611644	-0.001406131	0.002916677	-0.002365232
NA20771	NA20771	0.0205502	-0.04056109	-0.001792867	-0.01311012	-0.0228871	-0.005916067	-0.002211887	0.000195648	0.01035037	0.007706859
NA20512	NA20512	0.02120242	-0.03978097	-0.002449849	-0.01270364	-0.01914388	0.003989346	0.003419098	-0.01388648	0.001544502	-0.001996815
NA20515	NA20515	0.02082321	-0.04028775	0.001938379	-0.008282648	-0.0202193	0.0008749485	-0.002159182	-0.0003412053	0.008517785	-0.001304324
NA20516	NA20516	0.02185095	-0.03955727	-0.002830139	-0.01053375	-0.02184869	-0.0008094263	-0.002216678	-0.008524086	0.01018759	-0.00351572
NA20517	NA20517	0.02093166	-0.03996818	-0.005198433	-0.01190189	-0.02183151	0.001869682	-0.007255086	-0.01157465	0.003040024	0.000443375
NA20518	NA20518	0.02139389	-0.04106175	-0.0001660456	-0.01133959	-0.02286518	-0.006334223	-0.003096826	-0.007359505	0.001869297	-0.002912678
NA20530	NA20530	0.02157353	-0.04049764	-0.001238141	-0.007614874	-0.02423495	0.003360563	-0.002726581	-0.006050076	0.005130496	0.009060531
NA20538	NA20538	0.0205531	-0.03991652	-0.001965359	-0.01427357	-0.0206139	-0.0005054531	-0.00416503	-0.01344366	0.01316633	0.00169158
NA20539	NA20539	0.02091444	-0.04107761	-0.003358627	-0.006883346	-0.02307825	0.00546838	-0.004761866	-0.009425801	0.002665691	-0.003122818
NA20542	NA20542	0.02071995	-0.03920052	-0.001762154	-0.01445725	-0.02073679	0.01119204	-0.0009215558	0.0003184086	-0.001917859	0.006348098
NA20544	NA20544	0.02106825	-0.04086771	-0.004218895	-0.01311239	-0.01859979	0.005203323	0.004493322	-0.004256322	0.009162508	-0.004539019
NA20588	NA20588	0.02113104	-0.04032947	-0.003355765	-0.008154356	-0.02353402	0.004674434	-0.007350237	0.001598883	0.003145796	-0.002459858
NA20752	NA20752	0.02026215	-0.04108767	5.394846e-05	-0.01098177	-0.0211992	0.006081428	-0.003303783	-0.004254356	0.006754077	-0.00621467
NA20753	NA20753	0.0207432	-0.0384519	-0.005694277	-0.01570151	-0.01964992	0.001559815	0.002627441	-0.003871582	0.007408839	-0.00148891
NA20755	NA20755	0.02137233	-0.04047324	0.000879068	-0.007395894	-0.02194373	-0.002573595	-0.004262268	-0.006512666	0.01875836	-0.002803219
NA20759	NA20759	0.02160298	-0.04114087	-0.00475448	-0.009591099	-0.01532508	0.01565469	-0.003602964	-0.01087734	0.008565145	0.006520514
NA20770	NA20770	0.02169832	-0.03936121	-0.001187222	-0.01236405	-0.01646686	-0.002234469	-0.005636476	-0.00637733	0.002704571	-0.001281999
NA20775	NA20775	0.02167568	-0.03888231	-0.004919583	-0.01081304	-0.02098848	-0.006160921	1.890177e-05	0.001559055	0.006565164	0.004561791
NA20785	NA20785	0.02082554	-0.03991818	-0.001826486	-0.01218656	-0.01957668	-0.01206813	-0.001294856	-0.003456057	0.0133964	-0.005045137
NA20796	NA20796	0.02240833	-0.04132775	-0.005612765	-0.01420981	-0.02178682	0.007380861	-0.009405099	-0.002314695	0.008471731	-0.00281718
NA20799	NA20799	0.021983	-0.04121714	-0.00031492	-0.01113299	-0.02434184	0.004813411	-0.008502418	-0.02075244	-0.006901299	0.001710958
NA20808	NA20808	0.02139546	-0.04073387	-0.005463081	-0.01740513	-0.01747212	-0.006127157	-0.005737651	0.003440541	0.003052938	-0.01546735
NA20810	NA20810	0.02191948	-0.04012455	0.001069182	-0.01442658	-0.01647497	-0.003248432	0.003049528	0.001579577	0.005899254	-0.006750249
NA20812	NA20812	0.02164655	-0.03994848	-9.424604e-05	-0.01056054	-0.02360279	0.001223356	-0.001986761	-0.009009221	0.004878003	-0.003141991
NA20813	NA20813	0.02140875	-0.04093539	-0.004028891	-0.008809449	-0.01564248	0.004768494	-0.006170992	-0.004165845	2.172837e-05	0.0006524662
NA20815	NA20815	0.02046752	-0.04127731	-0.001382321	-0.01653867	-0.01996911	-0.0004575798	-0.0007681219	-0.01028734	0.006425963	0.0007537804
NA20816	NA20816	0.02100304	-0.03954385	-0.0007501273	-0.01288606	-0.02484204	-0.00640385	0.00116153	-0.00722856	0.002970452	-0.003663021
NA20819	NA20819	0.02139557	-0.03839367	-0.0002381755	-0.005074508	-0.01420461	-0.003085439	-0.005936386	-0.007412309	0.004845034	-0.0113419
NA20826	NA20826	0.02051019	-0.04067808	-0.005341915	-0.006297866	-0.01901461	0.008451258	-0.004484534	-0.008319331	0.0005594422	0.006309411
NA20509	NA20509	0.01997971	-0.04099525	-0.002762755	-0.008101373	-0.02114563	-0.004638496	-0.003800968	0.002777955	0.005852433	0.001901752
NA20521	NA20521	0.0205968	-0.04121842	-0.001752017	-0.00942322	-0.02263558	0.008854872	-0.007850254	-0.01129176	0.005166853	0.002999238
NA20529	NA20529	0.02047932	-0.04014659	-0.001498204	-0.01369607	-0.01802012	0.003612773	-0.008880042	-0.009958891	0.007072961	-0.003929966
NA20540	NA20540	0.02134569	-0.04100012	-0.000724574	-0.01367591	-0.0204294	-0.0006580812	0.0007026675	-0.004379386	0.002448162	-0.007864534
NA20541	NA20541	0.0219981	-0.04114365	0.0006919132	-0.01404278	-0.02381687	0.001378893	-0.003552092	-0.01161494	0.01325269	-0.003140461
NA20581	NA20581	0.02176705	-0.04052242	-0.004069543	-0.01014657	-0.02026689	0.00146041	0.002713054	-0.004679096	0.008176562	-0.008568726
NA20582	NA20582	0.02029305	-0.03957544	-0.0008045604	-0.01384	-0.02215934	-0.008051945	-0.005122567	-0.01037763	0.002174472	0.003407612
NA20589	NA20589	0.02097224	-0.04020789	-0.002258915	-0.01100177	-0.0191563	0.001338117	-0.008211109	-0.004458124	0.001160237	0.001513016
NA20754	NA20754	0.02020873	-0.04152088	-5.600391e-06	-0.01328852	-0.01738567	-0.006012947	-0.00311616	0.007769946	-0.004165449	-0.001209827
NA20772	NA20772	0.0202127	-0.03990438	-0.0003177984	-0.01185425	-0.02161699	0.007818239	-0.001756921	-0.005113754	0.008965518	-0.005868825
NA20773	NA20773	0.02168931	-0.0400512	-0.001863254	-0.007423877	-0.02231352	0.005381214	-0.007069184	0.005792175	0.006508734	0.001835736
NA20778	NA20778	0.02135327	-0.04079716	-0.001637989	-0.01120819	-0.02128738	0.005482352	0.002028446	-0.004604626	0.004107856	-0.002540101
NA20787	NA20787	0.0195628	-0.03983123	-0.001796165	-0.009942529	-0.01894041	-0.0001983224	-0.01423844	-0.009930313	0.001949419	-0.0002242595
NA20790	NA20790	0.02082707	-0.04163255	-0.001948353	-0.01208667	-0.02340642	-0.003174976	-0.004336236	0.004318543	0.006465164	0.006119247
NA20792	NA20792	0.02146368	-0.04067667	0.0002680758	-0.01138023	-0.02008508	-0.00369176	0.00295649	-0.006435689	0.01256493	-0.006036977
NA20795	NA20795	0.02005355	-0.03980198	-0.003949731	-0.008362648	-0.01741615	-0.002440304	-0.006133046	0.002511416	0.01303211	-0.005564969
NA20797	NA20797	0.02163177	-0.03998471	-0.004761412	-0.009681904	-0.02276534	0.003974521	-0.0003116813	-0.0007191237	0.002375259	-0.007153768
NA20800	NA20800	0.0202144	-0.04182875	-0.001209447	-0.01196196	-0.02034647	-0.002083302	-0.01193312	-0.01002648	0.002568862	-0.002038769
NA20801	NA20801	0.0211009	-0.04134112	0.0004383317	-0.01335812	-0.01984606	-0.001726229	-0.002213216	-0.00889298	0.003201624	-0.0009841056
NA20804	NA20804	0.02088209	-0.04054297	-0.002744298	-0.01567153	-0.02226859	5.856447e-05	-0.0007013898	-0.006234357	0.001560352	-0.004535081
NA20806	NA20806	0.02059684	-0.04013532	-0.0003252038	-0.01408589	-0.02061526	0.001410389	-0.007050467	-0.007918154	0.007754622	-0.002278108
NA20807	NA20807	0.02101845	-0.03980988	-0.003223731	-0.01113378	-0.02123793	0.001495411	0.00232804	0.008335497	0.002375081	0.007198426
NA20809	NA20809	0.02124226	-0.03975737	-0.005846836	-0.01006626	-0.02222421	-0.01009615	-0.00101938	-0.00425504	0.001188206	5.642733e-05
NA20510	NA20510	0.02147126	-0.03970805	0.001668463	-0.0151774	-0.02217357	-0.005470542	-0.009542135	-0.001997027	0.007502753	-0.01081385
NA20519	NA20519	0.02061087	-0.04005581	-0.0003404301	-0.009759861	-0.01935628	0.003348629	0.00399029	-0.006264891	-0.008565322	0.00129911
NA20543	NA20543	0.02103321	-0.04019073	0.000215973	-0.00929514	-0.02172294	-0.002524304	0.002496986	-0.008391344	-0.006926033	0.01051101
NA20758	NA20758	0.01967155	-0.03988823	0.0008928095	-0.007124632	-0.02024363	-0.0007206344	0.0008256278	-0.004477655	0.009675968	-0.003433163
NA20761	NA20761	0.02190132	-0.04078322	-0.0007937905	-0.01075384	-0.01684915	-0.003685851	-0.001431448	-0.003341491	0.001792396	-0.001750571
NA20768	NA20768	0.02074115	-0.04020322	1.96693e-05	-0.00804045	-0.01829894	0.002398294	-0.002099641	-0.004252626	0.008614096	0.005642494
NA20774	NA20774	0.01995538	-0.04127342	-0.001355748	-0.005518402	-0.01908436	-0.0006581016	0.005088343	-0.01271925	0.001376053	0.001338732
NA20786	NA20786	0.02087869	-0.04050473	-0.001686946	-0.01099049	-0.02006478	0.005698196	0.001842313	-0.00558155	-0.001040918	0.00250446
NA20802	NA20802	0.02077253	-0.04104658	-0.00392676	-0.01093922	-0.02665412	0.002241307	0.001208788	-0.0001714637	0.01038189	-0.009576539
NA20805	NA20805	0.02103189	-0.04067833	0.0004084332	-0.01274126	-0.02219466	-0.002041977	0.003607914	-0.004635711	0.009570876	0.004303712
NA20818	NA20818	0.02137201	-0.03978828	-0.00270334	-0.009879967	-0.02001442	0.003999539	-0.002290285	-0.005299665	0.01162165	0.002925981
NA20508	NA20508	0.02022247	-0.03932081	-0.0009227222	-0.008848832	-0.01952132	-0.003532914	-0.001756521	-0.00722652	0.0111239	0.00210281
NA20520	NA20520	0.02069651	-0.04019662	-0.002564777	-0.01157342	-0.02150314	-0.0017962	-0.003251004	-0.002502962	0.001830892	0.01121417
NA20524	NA20524	0.02202739	-0.04112734	-0.003027667	-0.01580776	-0.02061254	-0.0007959317	-0.002617677	0.003212443	0.01162434	-0.0047255
NA20525	NA20525	0.02110304	-0.04087243	-0.001855395	-0.01347527	-0.02366416	0.009673569	-0.002593493	-0.005388251	0.003307658	-0.005934725
NA20527	NA20527	0.01997115	-0.04074495	-0.003645704	-0.01472942	-0.0209754	0.003330033	0.004288884	-0.001153279	0.01048309	-0.008023114
NA20811	NA20811	0.02096094	-0.04228227	0.003989591	-0.00937749	-0.01949262	0.009176958	0.0009824843	-0.009383702	0.01240925	0.002212455
NA20522	NA20522	0.02099215	-0.04094045	0.002203344	-0.01113662	-0.01580025	-0.006705129	0.006916068	-0.009414061	0.008405848	0.001591642
NA20783	NA20783	0.01999168	-0.04111863	-0.005508265	-0.01365968	-0.02278295	-0.007901479	0.002559578	-0.01209814	0.003690379	-0.01426388
NA20803	NA20803	0.02159952	-0.04104342	0.003522105	-0.008740309	-0.02320632	-0.002672454	0.0006910951	-0.01520806	0.006965943	0.006450898
NA20828	NA20828	0.02092394	-0.03945816	-0.004129241	-0.0110582	-0.02025481	0.01018053	-0.0005129107	-0.01328751	0.01203036	0.00147629
NA20757	NA20757	0.02051777	-0.03970359	-0.002300935	-0.01162988	-0.02026243	-0.00558055	-0.007220638	-0.01311218	0.01272943	-0.0093752
Y001	NA18488	-0.04052391	0.006004971	0.03531405	0.006169641	-0.008102939	0.01373939	-0.0005461524	-0.01248601	0.01155937	-0.02583596
Y014	NA18519	-0.04054209	0.008212484	0.03395588	0.004129843	-0.009519242	0.004588524	0.001061658	-0.001236589	0.01334496	-0.02070119
Y039	NA19185	-0.04089046	0.006170885	0.03414484	0.007112972	-0.008191195	0.007264589	0.00163651	0.007811157	0.01002947	-0.01996935
Y075	NA19146	-0.0404231	0.008463661	0.03855762	0.008111217	-0.01103607	0.004857067	-0.00284564	-0.003176994	0.0105669	-0.01005281
Y041	NA19097	-0.04154958	0.007640725	0.04012118	0.013694	-0.008742505	0.02226508	0.002184796	-0.003512042	0.02201624	-0.008175791
Y007	NA18869	-0.04109985	0.008274786	0.03931718	0.01192267	-0.005505685	0.01287767	0.001426465	-0.02255738	0.01156653	-0.0161937
Y073	NA19149	-0.04142463	0.008734057	0.03615755	0.007124824	-0.008378503	0.008810206	0.0009321784	-0.007815322	0.005966516	-0.02678948
Y010	NA18509	-0.04006202	0.01005128	0.02959539	0.0110633	-0.01203823	0.01061846	-0.003257749	0.004722441	0.01972376	-0.01955627
Y092	NA19256	-0.04043074	0.008569969	0.035024	0.008031138	-0.008235424	0.01708998	0.004608132	-0.005618166	0.003680438	-0.01145394
Y006	NA19108	-0.04053439	0.007174678	0.03670076	0.005857061	-0.003687367	-0.01745768	0.006563398	0.006351071	0.00165907	-0.001727113
Y033	NA18925	-0.04068243	0.008508984	0.03429033	0.003990157	-0.004046838	0.0121157	-0.005212966	-0.002862756	0.007892833	-0.02124417
Y038	NA19178	-0.04075811	0.008209611	0.03652205	0.002463393	-0.004239141	0.01200793	0.004177334	-0.01843856	0.008057445	-0.03151107
Y001	NA18484	-0.04023226	0.007177723	0.0389373	0.008685025	-0.008610204	0.02496012	0.01032412	-0.02021919	0.02393479	-0.02524673
Y030	NA18916	-0.04184619	0.008872736	0.03427694	0.01006539	-0.00725311	0.01610893	0.01171653	-0.01149165	0.005261353	-0.01003287
Y061	NA19123	-0.04091869	0.007650435	0.0370253	0.007883102	-0.008176473	0.003655341	-0.008685784	-0.01919351	0.01597362	-0.01029752
Y111	NA19190	-0.0406468	0.008145698	0.03668277	0.01042803	-0.009138147	0.006425357	0.01127708	-0.01872501	0.01175164	-0.008473199
Y120	NA19249	-0.04038262	0.007601535	0.036899	0.008362094	-0.008754215	0.008152422	-0.002207708	-0.01659428	0.02598989	-0.0235465
Y061	NA19121	-0.04072685	0.007880712	0.03523886	0.004964817	-0.008847224	0.002880453	-0.003957293	-0.01445521	0.01213393	-0.003975265
Y036	NA18935	-0.04173289	0.007989006	0.03695039	0.01120317	-0.005452131	0.01106558	-0.001649592	-0.0139812	0.004709108	-0.004989246
Y003	NA18497	-0.04088445	0.00847759	0.03562652	0.007048543	-0.006479932	0.003050308	0.003085259	-0.009813185	0.02091448	-0.03432353
Y079	NA19113	-0.04069554	0.008350941	0.03440214	0.008209708	-0.008322972	0.01045152	0.01108612	-0.009315466	0.01207611	-0.008286682
Y116	NA19235	-0.04142255	0.008047457	0.03226127	0.002658777	-0.008031804	0.0095537	-0.003352389	-0.02030459	0.01616184	-0.02507718
Y100	NA19174	-0.04098032	0.007816149	0.0308083	0.0100769	-0.007235462	0.008915898	0.007572312	-0.007659947	0.0122478	-0.0006841188
Y041	NA19095	-0.04088552	0.007049978	0.03677181	0.01087238	-0.009903403	0.01584879	0.003385339	0.002618801	0.008276671	-0.001802774
Y041	NA19096	-0.04065554	0.00782723	0.03846066	0.01185264	-0.005085313	0.01870446	-0.003567153	-0.007055538	0.01470524	-0.01134708
Y007	NA18868	-0.04061152	0.00828228	0.03618124	0.008227673	-0.005244113	0.01735751	0.003439493	-0.02013084	0.01242839	-0.02140797
Y027	NA18909	-0.04054194	0.008386249	0.0325849	0.01128879	-0.007010565	0.000185563	0.0125926	0.001686022	0.01721914	-0.0264459
Y036	NA18933	-0.04040115	0.007253237	0.03581797	0.01089764	-0.00571973	0.009362139	0.004194503	-0.003619595	0.006843058	-0.01253097
Y044	NA19175	-0.03988202	0.00740979	0.03419963	0.009174728	-0.01060845	0.01139104	-0.0001158346	-0.0009992056	0.007585572	-0.00325743
Y120	NA19247	-0.04000074	0.007507641	0.03088218	0.006259145	-0.008236135	0.009082251	0.001702984	-0.01007504	0.02635196	-0.0261323
Y073	NA19151	-0.04042425	0.007648095	0.03737513	0.01033934	-0.01033638	0.01173943	0.006688076	-0.01099441	0.004708299	-0.02235613
Y002	NA18489	-0.04102649	0.007500268	0.03259328	0.004604186	-0.009156165	0.005933709	0.004480099	-0.007930041	0.002269049	-0.008962411
Y052	NA19181	-0.04113993	0.008311847	0.03411173	0.01147371	-0.009746897	-0.003191101	0.00501708	-0.007655435	0.007859426	-0.01379099
Y092	NA19257	-0.04138252	0.007013525	0.03409692	0.008754172	-0.006686698	0.002389053	0.0002372888	-0.006195972	0.01583606	-0.008605098
Y100	NA19117	-0.04153915	0.008256095	0.03411677	0.01009609	-0.009041262	0.007161525	0.004740514	-0.01062174	0.01214265	-0.004317367
Y110	NA19214	-0.04198665	0.008707577	0.03340518	0.008227039	-0.005626007	-0.009026416	0.01269031	-0.0160729	0.01382879	-0.01179777
Y002	NA18485	-0.04207906	0.008527527	0.03661055	0.005175154	-0.007972138	0.002502943	0.00825122	-0.001643388	-0.006607777	-0.009022643
Y116	NA19237	-0.04231366	0.007577065	0.03442685	0.009646565	-0.00932025	0.01538928	-0.00623307	-0.02133328	0.02166699	-0.02369074
Y014	NA18520	-0.03876488	0.007081344	0.03089513	0.008969966	-0.006677707	0.004786976	-0.00536651	-0.006299486	0.00831804	-0.01361236
Y110	NA19213	-0.04087202	0.007681654	0.03191374	0.00842497	-0.004249433	-0.005508182	0.004431115	-0.009777648	0.01386525	-0.01563049
Y057	NA19224	-0.04091307	0.007567908	0.0363406	0.008045342	-0.007932021	0.006461182	-0.006186925	-0.01385669	0.01211873	-0.02259542
Y035	NA19197	-0.04027385	0.00780806	0.0349605	0.007454764	-0.01162453	0.01466166	0.002697087	-0.001627653	0.01140065	-0.009347501
Y111	NA19191	-0.04141845	0.008427332	0.0383924	0.01186747	-0.006269225	0.009858541	0.01177519	-0.02682112	0.01210755	-0.01483999
Y027	NA18911	-0.04058977	0.007826563	0.03606282	0.008595105	-0.008850276	-0.008337268	0.01224925	-0.0009723648	0.02327413	-0.02858032
Y014	NA18518	-0.04085736	0.007622877	0.03488219	0.008498351	-0.009551367	0.003609656	-0.006644711	-0.00397072	0.01237931	-0.0170753
Y035	NA19198	-0.04095991	0.006694297	0.03753016	0.009384506	-0.01010857	0.01131437	-0.001856613	-0.01297668	0.005685069	-0.006596747
Y061	NA19122	-0.04114308	0.007440975	0.03574846	0.009586276	-0.007699456	0.002127611	-0.00605805	-0.01358977	0.02095023	-0.01084773
Y030	NA18930	-0.04159725	0.008850577	0.03657541	0.007767228	-0.008170273	0.0146706	0.01754949	-0.01252861	0.001119277	-0.0124216
Y036	NA18934	-0.04099842	0.006870765	0.03785114	0.009861157	-0.006769435	0.01392715	-0.00452533	-0.01696275	0.004026622	0.005293375
Y033	NA18924	-0.03963294	0.009650479	0.03167747	0.006596406	-0.005451115	0.01441762	-0.006103257	-0.002124258	0.004842359	-0.01209216
Y075	NA19147	-0.04132361	0.007822647	0.03431466	0.00749689	-0.006569329	0.01017212	7.123353e-05	-0.005829667	0.008884684	-0.005686872
Y001	NA18486	-0.04029222	0.008030346	0.03554776	0.008633728	-0.009038103	0.02004209	0.013234	-0.01450468	0.01982912	-0.01627095
Y003	NA18499	-0.04065913	0.008898805	0.03386186	0.003707832	-0.009320773	0.005536287	0.002036098	-0.009585332	0.017613	-0.03304052
Y002	NA18487	-0.04078783	0.007295083	0.03036647	0.005653246	-0.0077374	0.007108513	0.009390481	0.005271404	-0.00526564	-0.006971716
Y120	NA19248	-0.03942883	0.007600994	0.03468499	0.00764871	-0.007939449	0.008191979	-0.005464319	-0.009102106	0.01737883	-0.01018826
Y030	NA18917	-0.04104438	0.00757206	0.03496318	0.005801345	-0.007880499	0.001546086	0.01189021	-0.003613987	-0.004103277	-0.007161205
Y079	NA19115	-0.04085556	0.009156054	0.03639102	0.005607533	-0.009475699	0.009934509	0.01629719	-0.006651714	0.01505546	-0.008243391
Y079	NA19114	-0.04068923	0.008843118	0.03383107	0.001355544	-0.008875672	0.005129025	0.01206446	-0.001431321	0.01362163	-0.01524829
Y110	NA19215	-0.04224826	0.008522178	0.03537808	0.01186913	-0.00582383	-0.01399009	0.01194068	-0.01831606	0.01569153	-0.01793439
Y039	NA19184	-0.04064243	0.00814301	0.03539078	0.01170542	-0.00355135	0.009299069	0.002011434	-0.006008602	0.01563682	-0.01346142
Y052	NA19183	-0.04140325	0.008401108	0.03661631	0.01271611	-0.01148007	0.01071838	0.00786272	-0.00821963	0.01491545	-0.0151564
Y044	NA19176	-0.04026983	0.007610404	0.035525	0.00630417	-0.008319076	-0.0006490524	-0.002324959	-0.006767512	0.01277713	-0.01442709
Y007	NA18867	-0.03900893	0.008283875	0.03777998	0.009253414	-0.007804832	0.005583993	0.0046352	-0.01121527	0.007213694	-0.008225973
Y038	NA19180	-0.04079847	0.007815402	0.03910179	0.002567663	-0.006304983	0.01189016	0.00690184	-0.01480542	0.01050696	-0.03062353
Y075	NA19148	-0.04096478	0.008091086	0.0393025	0.005892566	-0.01213972	0.008654258	-0.004712762	0.0001591002	0.01367859	-0.005719449
Y006	NA19109	-0.04118274	0.00657214	0.03470442	0.008804714	-0.006474231	-0.01493771	0.008054654	0.006952256	0.002112583	-0.003137195
Y116	NA19236	-0.04140518	0.007268406	0.0329337	0.01156167	-0.008547566	0.01160533	-0.001013226	-0.007780526	0.01727548	-0.0186418
Y019	NA18874	-0.0392868	0.008041553	0.03548244	0.007958705	-0.007238238	0.004156965	0.006151442	-0.0001482899	0.01575884	-0.01045368
Y038	NA19179	-0.04087945	0.009007904	0.03562019	0.002410394	-0.005580074	0.008620801	0.001260349	-0.005829677	0.00615411	-0.016181
Y039	NA19186	-0.04139017	0.008488841	0.03608687	0.008446206	-0.004932481	0.008140509	0.002641547	0.003444638	0.01797753	-0.01942136
Y052	NA19182	-0.04125878	0.007897872	0.03235899	0.012379	-0.00974878	0.01423152	0.004070696	-0.004062243	0.01310084	-0.01527674
Y057	NA19226	-0.04024685	0.007470675	0.03445653	0.007843662	-0.005380112	0.007290202	-0.00422333	-0.01197762	9.176156e-05	-0.01439539
Y057	NA19225	-0.04074913	0.008751437	0.03407132	0.008754375	-0.005968574	0.005268854	-0.001124139	-0.009810322	0.02044656	-0.02262601
Y092	NA19258	-0.04154708	0.008086484	0.03692138	0.009114505	-0.007537253	0.008092694	0.001739774	-0.007184222	0.01604439	-0.01315883
Y111	NA19189	-0.04032543	0.007609542	0.03458539	0.01031452	-8.65433e-06	0.0109567	0.00977731	-0.02065772	0.01135108	-0.0201572
Y003	NA18498	-0.04092159	0.007200249	0.03571758	0.007685362	-0.008484169	0.0001296654	0.004178916	-0.005388656	0.00735021	-0.0228234
Y100	NA19118	-0.04028875	0.008213379	0.02548639	0.005181229	-0.008056121	0.007822395	0.01024438	-0.002648041	0.005455942	-0.00219198
Y035	NA19199	-0.04093203	0.0072586	0.03757517	0.00848679	-0.011735	0.01537392	0.004266562	-0.01405828	0.009098213	-0.006257621
Y006	NA19107	-0.0402752	0.006694438	0.03326212	0.007593324	-0.01057447	-0.003726644	0.01050245	0.008349534	-0.001152697	-0.0009750804
Y019	NA18875	-0.04031486	0.008364535	0.03359369	0.009987558	-0.007419329	0.002296908	0.005592291	0.004490574	0.0231488	0.00679803
Y010	NA18510	-0.04108898	0.008549784	0.03090234	0.005611308	-0.00332932	0.007333417	-0.005004178	0.006499779	0.009024294	-0.009477674
Y010	NA18511	-0.04043444	0.008985416	0.02970548	0.005722262	-0.01162226	0.01245899	-0.001154479	0.002887486	0.02045099	-0.01885105
Y033	NA18923	-0.04097956	0.007864434	0.03468473	0.005236539	-0.004080079	0.007585182	-0.003960941	-0.003571928	0.01521183	-0.01956761
Y073	NA19150	-0.04045342	0.007805387	0.0357158	0.011541	-0.01034629	0.009323237	0.007165399	-0.01277431	0.007437647	-0.01275298
Y027	NA18910	-0.03910242	0.006394706	0.0351369	0.007816308	-0.00641255	0.0005694423	0.002224463	-0.004751436	0.01757286	-0.01972617
Y019	NA18873	-0.04042133	0.009150287	0.03300406	0.01028942	-0.007716195	0.006075414	0.003853777	0.005373436	0.02621891	0.006333338
Y005	NA18505	-0.04086641	0.007412576	0.03674095	0.003461219	-0.01287521	0.01051086	0.001719385	-0.007369858	0.008124227	-0.01775285
Y045	NA19202	-0.0413944	0.007612085	0.04287004	0.00715514	-0.005543167	0.02082771	0.0001071876	-0.01203075	0.01808736	-0.03524168
Y117	NA19240	-0.04069933	0.008262439	0.03650195	0.008287218	-0.01151813	0.02078495	-0.00403179	-0.02721782	-0.002456741	-0.02661182
Y117	NA19239	-0.04079626	0.007541464	0.03677221	0.00806002	-0.01218931	0.01092705	-0.01199449	-0.01572861	0.002350683	-0.007919699
Y004	NA18501	-0.04060276	0.008143502	0.03012484	0.01077864	-0.007613659	0.009341281	-0.001754176	-0.01091163	0.01524508	-0.004015031
Y043	NA19137	-0.04158608	0.008848855	0.04270013	0.01061353	-0.007655285	-0.001157599	0.0006805878	-0.0143799	0.01774292	-0.0254743
Y072	NA19153	-0.04180511	0.00654067	0.03884826	0.006924554	-0.00838837	0.006785883	-0.006814954	-0.007811559	0.02044975	-0.01985176
Y023	NA18857	-0.0407269	0.007848262	0.02955769	0.01066251	-0.01053281	0.001119877	-0.0004862113	0.004863358	0.005259895	-0.01013066
Y058	NA19223	-0.04067033	0.008939257	0.03473987	0.006422826	-0.008278913	0.006940365	0.003018914	-0.003220181	0.009919204	-0.02157584
Y004	NA18500	-0.03942961	0.008423293	0.0320968	0.008644408	-0.007334182	0.01373566	0.0003260183	-0.007351302	0.007351624	-0.01194071
Y024	NA18861	-0.04110107	0.009036463	0.03399745	0.009511227	-0.00753477	-0.0004682287	0.01245404	-0.003676202	0.01413079	-0.02211197
